UWI;well_name;X;Y;MD;Z
314_174;174;353 849.180;6 463 269.550;1 860.000;1 532.110
314_174;174;353 849.570;6 463 264.220;1 870.000;1 540.570
314_174;174;353 849.980;6 463 258.870;1 880.000;1 549.000
314_174;174;353 850.400;6 463 253.490;1 890.000;1 557.420
314_174;174;353 850.800;6 463 248.140;1 900.000;1 565.860
314_174;174;353 851.160;6 463 242.860;1 910.000;1 574.340
314_174;174;353 851.480;6 463 237.630;1 920.000;1 582.860
314_174;174;353 851.760;6 463 232.470;1 930.000;1 591.420
314_174;174;353 852.010;6 463 227.350;1 940.000;1 600.010
314_174;174;353 852.270;6 463 222.250;1 950.000;1 608.610
314_174;174;353 852.550;6 463 217.130;1 960.000;1 617.200
314_174;174;353 852.860;6 463 212.010;1 970.000;1 625.780
314_174;174;353 853.200;6 463 206.870;1 980.000;1 634.350
314_174;174;353 853.570;6 463 201.720;1 990.000;1 642.910
314_174;174;353 853.950;6 463 196.580;2 000.000;1 651.480
314_174;174;353 854.350;6 463 191.450;2 010.000;1 660.060
314_174;174;353 854.720;6 463 186.320;2 020.000;1 668.630
314_174;174;353 855.030;6 463 181.160;2 030.000;1 677.190
314_174;174;353 855.280;6 463 175.980;2 040.000;1 685.740
314_174;174;353 855.450;6 463 170.780;2 050.000;1 694.280
314_174;174;353 855.560;6 463 165.550;2 060.000;1 702.810
314_174;174;353 855.660;6 463 160.300;2 070.000;1 711.320
314_174;174;353 855.770;6 463 155.030;2 080.000;1 719.810
314_174;174;353 855.920;6 463 149.740;2 090.000;1 728.300
314_174;174;353 856.090;6 463 144.430;2 100.000;1 736.770
314_174;174;353 856.280;6 463 139.110;2 110.000;1 745.230
314_174;174;353 856.510;6 463 133.760;2 120.000;1 753.680
314_174;174;353 856.780;6 463 128.410;2 130.000;1 762.120
314_174;174;353 857.090;6 463 123.040;2 140.000;1 770.550
314_174;174;353 857.440;6 463 117.650;2 150.000;1 778.970
314_174;174;353 857.820;6 463 112.250;2 160.000;1 787.380
314_174;174;353 858.240;6 463 106.830;2 170.000;1 795.780
314_174;174;353 858.690;6 463 101.390;2 180.000;1 804.150
314_174;174;353 859.170;6 463 095.920;2 190.000;1 812.510
314_174;174;353 859.680;6 463 090.430;2 200.000;1 820.850
314_174;174;353 860.210;6 463 084.930;2 210.000;1 829.190
314_174;174;353 860.750;6 463 079.450;2 220.000;1 837.540
314_174;174;353 861.310;6 463 074.020;2 230.000;1 845.910
314_174;174;353 861.860;6 463 068.630;2 240.000;1 854.320
314_174;174;353 862.430;6 463 063.290;2 250.000;1 862.750
314_174;174;353 862.980;6 463 057.990;2 260.000;1 871.220
314_174;174;353 863.510;6 463 052.730;2 270.000;1 879.700
314_174;174;353 863.980;6 463 047.500;2 280.000;1 888.210
314_174;174;353 864.420;6 463 042.300;2 290.000;1 896.750
314_174;174;353 864.800;6 463 037.140;2 300.000;1 905.300
314_174;174;353 865.140;6 463 032.000;2 310.000;1 913.880
314_174;174;353 865.420;6 463 026.870;2 320.000;1 922.450
314_174;174;353 865.630;6 463 021.740;2 330.000;1 931.030
314_174;174;353 865.790;6 463 016.600;2 340.000;1 939.610
314_174;174;353 865.890;6 463 011.470;2 350.000;1 948.190
314_174;174;353 865.950;6 463 006.330;2 360.000;1 956.770
314_174;174;353 866.050;6 463 001.180;2 370.000;1 965.350
314_174;174;353 866.180;6 462 996.030;2 380.000;1 973.910
314_174;174;353 866.350;6 462 990.870;2 390.000;1 982.480
314_174;174;353 866.570;6 462 985.700;2 400.000;1 991.030
314_174;174;353 866.820;6 462 980.520;2 410.000;1 999.590
314_174;174;353 867.080;6 462 975.340;2 420.000;2 008.140
314_174;174;353 867.370;6 462 970.160;2 430.000;2 016.690
314_174;174;353 867.670;6 462 964.980;2 440.000;2 025.230
314_174;174;353 867.990;6 462 959.800;2 450.000;2 033.780
314_174;174;353 868.330;6 462 954.610;2 460.000;2 042.320
314_174;174;353 868.690;6 462 949.410;2 470.000;2 050.860
314_174;174;353 869.050;6 462 944.210;2 480.000;2 059.390
314_174;174;353 869.440;6 462 939.000;2 490.000;2 067.920
314_174;174;353 869.840;6 462 933.780;2 500.000;2 076.440
314_174;174;353 870.230;6 462 928.560;2 510.000;2 084.960
314_174;174;353 870.570;6 462 923.360;2 520.000;2 093.490
314_174;174;353 870.880;6 462 918.180;2 530.000;2 102.040
314_174;174;353 871.150;6 462 913.020;2 540.000;2 110.600
314_174;174;353 871.380;6 462 907.880;2 550.000;2 119.170
314_174;174;353 871.620;6 462 902.750;2 560.000;2 127.750
314_174;174;353 871.920;6 462 897.630;2 570.000;2 136.340
314_174;174;353 872.280;6 462 892.530;2 580.000;2 144.940
314_174;174;353 872.690;6 462 887.440;2 590.000;2 153.540
314_174;174;353 873.150;6 462 882.370;2 600.000;2 162.140
314_174;174;353 873.650;6 462 877.310;2 610.000;2 170.750
314_174;174;353 874.200;6 462 872.240;2 620.000;2 179.350
314_174;174;353 874.720;6 462 867.170;2 630.000;2 187.960
314_174;174;353 875.160;6 462 862.070;2 640.000;2 196.550
314_174;174;353 875.490;6 462 856.950;2 650.000;2 205.130
314_174;174;353 875.710;6 462 851.800;2 660.000;2 213.700
314_174;174;353 875.830;6 462 846.630;2 670.000;2 222.260
314_174;174;353 875.890;6 462 841.440;2 680.000;2 230.810
314_174;174;353 875.920;6 462 836.240;2 690.000;2 239.350
314_174;174;353 875.940;6 462 831.030;2 700.000;2 247.880
314_174;174;353 875.940;6 462 825.810;2 710.000;2 256.420
314_174;174;353 875.930;6 462 820.590;2 720.000;2 264.940
314_174;174;353 875.940;6 462 815.400;2 730.000;2 273.490
314_174;174;353 875.990;6 462 810.270;2 740.000;2 282.080
314_174;174;353 876.090;6 462 805.210;2 750.000;2 290.700
314_174;174;353 876.240;6 462 800.220;2 760.000;2 299.360
314_174;174;353 876.430;6 462 795.290;2 770.000;2 308.060
314_174;174;353 876.660;6 462 790.400;2 780.000;2 316.780
314_174;174;353 876.890;6 462 785.520;2 790.000;2 325.510
314_174;174;353 877.150;6 462 780.670;2 800.000;2 334.250
314_174;174;353 877.420;6 462 775.840;2 810.000;2 343.000
314_174;174;353 877.720;6 462 771.030;2 820.000;2 351.760
314_174;174;353 878.050;6 462 766.210;2 830.000;2 360.520
314_174;174;353 878.430;6 462 761.380;2 840.000;2 369.270
314_174;174;353 878.860;6 462 756.540;2 850.000;2 378.010
314_174;174;353 879.340;6 462 751.690;2 860.000;2 386.740
314_174;174;353 879.850;6 462 746.840;2 870.000;2 395.470
314_174;174;353 880.400;6 462 742.000;2 880.000;2 404.200
314_174;174;353 880.960;6 462 737.190;2 890.000;2 412.950
314_174;174;353 881.520;6 462 732.420;2 900.000;2 421.720
314_174;174;353 882.090;6 462 727.700;2 910.000;2 430.520
314_174;174;353 882.660;6 462 723.080;2 920.000;2 439.370
314_174;174;353 883.240;6 462 718.640;2 930.000;2 448.310
314_174;174;353 883.810;6 462 714.410;2 940.000;2 457.360
314_174;174;353 884.380;6 462 710.390;2 950.000;2 466.500
314_174;174;353 884.920;6 462 706.590;2 960.000;2 475.730
314_174;174;353 885.450;6 462 702.970;2 970.000;2 485.030
314_174;174;353 885.960;6 462 699.530;2 980.000;2 494.410
314_174;174;353 886.450;6 462 696.250;2 990.000;2 503.840
314_174;174;353 886.920;6 462 693.120;3 000.000;2 513.330
314_174;174;353 887.380;6 462 690.130;3 010.000;2 522.860
314_174;174;353 887.820;6 462 687.230;3 020.000;2 532.420
314_174;174;353 888.280;6 462 684.380;3 030.000;2 541.990
314_174;174;353 888.750;6 462 681.570;3 040.000;2 551.580
314_174;174;353 889.220;6 462 678.820;3 050.000;2 561.180
314_174;174;353 889.700;6 462 676.110;3 060.000;2 570.800
314_174;174;353 890.200;6 462 673.460;3 070.000;2 580.430
314_174;174;353 890.700;6 462 670.850;3 080.000;2 590.070
314_174;174;353 891.210;6 462 668.290;3 090.000;2 599.720
314_174;174;353 891.730;6 462 665.770;3 100.000;2 609.380
314_174;174;353 892.240;6 462 663.260;3 110.000;2 619.050
314_174;174;353 892.450;6 462 662.260;3 114.000;2 622.920
314_175;175;352 510.050;6 466 867.180;10.000;-90.220
314_175;175;352 510.050;6 466 867.180;20.000;-80.220
314_175;175;352 510.050;6 466 867.180;30.000;-70.220
314_175;175;352 510.050;6 466 867.180;40.000;-60.220
314_175;175;352 510.050;6 466 867.180;50.000;-50.220
314_175;175;352 510.050;6 466 867.180;60.000;-40.220
314_175;175;352 510.050;6 466 867.180;70.000;-30.220
314_175;175;352 510.050;6 466 867.180;80.000;-20.220
314_175;175;352 510.050;6 466 867.180;90.000;-10.220
314_175;175;352 510.050;6 466 867.180;100.000;-0.220
314_175;175;352 510.050;6 466 867.180;110.000;9.780
314_175;175;352 510.050;6 466 867.180;120.000;19.780
314_175;175;352 510.050;6 466 867.180;130.000;29.780
314_175;175;352 510.050;6 466 867.180;140.000;39.780
314_175;175;352 510.050;6 466 867.180;150.000;49.780
314_175;175;352 510.050;6 466 867.180;160.000;59.780
314_175;175;352 510.050;6 466 867.180;170.000;69.780
314_175;175;352 510.050;6 466 867.180;180.000;79.780
314_175;175;352 510.050;6 466 867.180;190.000;89.780
314_175;175;352 510.050;6 466 867.180;200.000;99.780
314_175;175;352 510.050;6 466 867.180;210.000;109.770
314_175;175;352 510.050;6 466 867.180;220.000;119.770
314_175;175;352 510.050;6 466 867.180;230.000;129.770
314_175;175;352 510.050;6 466 867.180;240.000;139.770
314_175;175;352 510.050;6 466 867.180;250.000;149.770
314_175;175;352 510.050;6 466 867.180;260.000;159.770
314_175;175;352 510.050;6 466 867.180;270.000;169.770
314_175;175;352 510.050;6 466 867.180;280.000;179.770
314_175;175;352 510.050;6 466 867.180;290.000;189.770
314_175;175;352 510.050;6 466 867.180;300.000;199.770
314_175;175;352 510.050;6 466 867.180;310.000;209.770
314_175;175;352 510.050;6 466 867.180;320.000;219.770
314_175;175;352 510.050;6 466 867.180;330.000;229.770
314_175;175;352 510.050;6 466 867.180;340.000;239.770
314_175;175;352 510.050;6 466 867.180;350.000;249.760
314_175;175;352 510.850;6 466 867.980;360.000;259.730
314_175;175;352 511.550;6 466 868.780;370.000;269.670
314_175;175;352 512.550;6 466 869.880;380.000;279.560
314_175;175;352 513.650;6 466 871.180;390.000;289.420
314_175;175;352 514.850;6 466 872.580;400.000;299.240
314_175;175;352 516.350;6 466 873.980;410.000;309.030
314_175;175;352 518.050;6 466 875.480;420.000;318.780
314_175;175;352 519.850;6 466 876.980;430.000;328.500
314_175;175;352 521.750;6 466 878.480;440.000;338.200
314_175;175;352 523.850;6 466 880.080;450.000;347.830
314_175;175;352 526.250;6 466 881.980;460.000;357.360
314_175;175;352 528.950;6 466 883.880;470.000;366.790
314_175;175;352 531.850;6 466 885.980;480.000;376.130
314_175;175;352 534.950;6 466 888.180;490.000;385.400
314_175;175;352 538.150;6 466 890.380;500.000;394.610
314_175;175;352 541.450;6 466 892.680;510.000;403.760
314_175;175;352 544.950;6 466 895.180;520.000;412.800
314_175;175;352 548.650;6 466 897.580;530.000;421.750
314_175;175;352 552.550;6 466 900.280;540.000;430.590
314_175;175;352 556.550;6 466 903.080;550.000;439.290
314_175;175;352 560.750;6 466 905.980;560.000;447.880
314_175;175;352 565.050;6 466 909.080;570.000;456.400
314_175;175;352 569.350;6 466 912.280;580.000;464.780
314_175;175;352 573.850;6 466 915.780;590.000;473.020
314_175;175;352 578.450;6 466 919.280;600.000;481.190
314_175;175;352 583.150;6 466 922.780;610.000;489.270
314_175;175;352 587.950;6 466 926.680;620.000;497.190
314_175;175;352 592.750;6 466 930.780;630.000;504.910
314_175;175;352 597.950;6 466 934.880;640.000;512.410
314_175;175;352 603.450;6 466 938.880;650.000;519.690
314_175;175;352 609.150;6 466 943.080;660.000;526.780
314_175;175;352 614.950;6 466 947.380;670.000;533.710
314_175;175;352 620.650;6 466 951.880;680.000;540.590
314_175;175;352 626.350;6 466 956.280;690.000;547.510
314_175;175;352 632.150;6 466 960.680;700.000;554.430
314_175;175;352 637.850;6 466 965.080;710.000;561.300
314_175;175;352 643.750;6 466 969.580;720.000;568.110
314_175;175;352 649.550;6 466 973.980;730.000;574.880
314_175;175;352 655.550;6 466 978.280;740.000;581.640
314_175;175;352 661.450;6 466 982.680;750.000;588.380
314_175;175;352 667.350;6 466 987.180;760.000;595.160
314_175;175;352 673.150;6 466 991.580;770.000;601.960
314_175;175;352 679.050;6 466 995.980;780.000;608.740
314_175;175;352 684.850;6 467 000.280;790.000;615.590
314_175;175;352 690.750;6 467 004.580;800.000;622.480
314_175;175;352 696.550;6 467 008.980;810.000;629.320
314_175;175;352 702.450;6 467 013.380;820.000;636.140
314_175;175;352 708.050;6 467 018.080;830.000;642.910
314_175;175;352 713.650;6 467 023.080;840.000;649.610
314_175;175;352 719.150;6 467 027.880;850.000;656.340
314_175;175;352 724.650;6 467 032.780;860.000;663.150
314_175;175;352 730.150;6 467 037.580;870.000;669.970
314_175;175;352 735.750;6 467 042.380;880.000;676.730
314_175;175;352 741.450;6 467 047.080;890.000;683.430
314_175;175;352 747.250;6 467 051.880;900.000;690.110
314_175;175;352 752.850;6 467 056.580;910.000;696.880
314_175;175;352 758.350;6 467 061.280;920.000;703.820
